original_id,title,link,content,date_created,channel_source,channel_specific_source,origin_type,writer_name,editor_name,reporter_name,label
0baa2be550b81d1c95b9f6f9877ca96b87a1c43b,"Geblek, Makanan Unik Khas Kulon Progo",http://log.viva.co.id/news/read/773995-geblek-makanan-unik-khas-kulon-progo,"VIVA.co.id – Geblek. Ingat, ini bukan ungkapan yang ditujukan untuk seseorang, tapi ini adalah nama makanan khas dari Yogyakarta bagian barat, alias Kulon Progo. Tidak hanya panorama alam Perbukitan Menoreh saja yang ada di Kulon Progo, namun ada makanan khas yang namanya sangat unik dan tentunya wajib dicoba ketika berkunjung ke sini.Makanan itu adalah geblek. Geblek bisa dibilang seperti cireng karena bahan yang digunakan sama, namun yang berbeda adalah bentuk dan rasanya. Jika cireng memiliki banyak rasa seperti pedas atau lainnya, geblek hanya memiliki rasa asli dari aci yang digoreng dan bentuknya seperti angka delapan.Jangan mengerutkan dahi dulu, apalagi berpikir rasanya tidak enak. Berbeda dengan cireng yang biasa ditemui, geblek memiliki cita rasa yang sangat enak, apalagi jika ‘dijodohkan’ dengan tempe benguk. Apa itu tempe benguk?Baca selengkapnya...",2016-05-18 17:31:00,vivanews,VLOG,online,Sumiyati,,,2
0bb62e580a8db1f84fbfae56ab7f2100d7bed226,Kemenhub: Pembekuan Ground Handling Adalah Sanksi Ringan,http://video.metrotvnews.com/play/2016/05/18/530120/kemenhub-pembekuan-ground-handling-adalah-sanksi-ringan,,0000-00-00 00:00:00,video.metrotvnews.co,2016-05-18 13:46:53,online,,,,1
0bcb944d965197432055b8de805f86e6df3c66ac,Budaya Jadi Satu Penyebab Kekerasan Seksual Terhadap Perempuan?,http://video.metrotvnews.com/play/2016/05/18/530095/budaya-jadi-satu-penyebab-kekerasan-seksual-terhadap-perempuan,,0000-00-00 00:00:00,video.metrotvnews.co,2016-05-18 12:52:31,online,,,,1
0bdce166599a2bc9a062362e0ac91d7d5e4c66e9,"Lima Fakta Uzbekistan, Negeri dengan Wanita Paling Cantik",http://log.viva.co.id/news/read/774020-lima-fakta-uzbekistan-negeri-dengan-wanita-paling-cantik,"VIVA.co.id – Negerinya wanita cantik mungkin jadi sebutan paling pantas untuk Uzbekistan. Alasannya tak lain dan tak bukan, lantaran di negara ini wanitanya benar-benar bisa bikin dengkul lemas. Cantiknya sangat aduhai dengan perpaduan antara Asia dan Eropa yang eksotismenya takkan mampu ditolak, apalagi bagi orang-orang Indonesia.Memang,negara cantik sudah menjadi trademark negeri ini. Tapi, apa yang bisa diberikan oleh Uzbekistan kepada dunia pastinya bukan hanya itu. Ternyata, di samping gadis-gadis cantiknya, negeri ini punya banyak hal yang tak kalah mencengangkan. Nah, berikut fakta-fakta sangar tentang Uzbekistan yang mungkin belum pernah Anda ketahui.Dibandingkan dengan Indonesia, soal kekayaan alam mungkin Uzbekistan tak ada apa-apanya. Tapi, kalau yang dibicarakan adalah emas, tunggu dulu. Negara satu ini ternyata juga memiliki banyak sekali emas yang mungkin tak kalah dengan yang ada di Grassberg, Papua.Baca selengkapnya...",2016-05-18 19:01:00,vivanews,VLOG,online,Sumiyati,,,2
0be5a0f1b2beccf4cb1ecbe27cb2bbca0e9c70d3,Kepolisian Turki Keluarkan Peringatan Kemungkinan Serangan ISIS,http://news.detik.com/internasional/3212510/kepolisian-turki-keluarkan-peringatan-kemungkinan-serangan-isis,"Ankara, - Kepolisian Turki mengeluarkan peringatan nasional soal kemungkinan serangan kelompok teroris ISIS pada hari libur nasional pada Kamis (19/5) mendatang. Fasilitas-fasilitas militer diduga akan menjadi target serangan.Peringatan kepolisian ini dikeluarkan untuk keseluruhan 81 unit kepolisian provinsi. ""ISIS memandang tentara-tentara dan polisi Turki sebagai kafir, karenanya memerangi dan membunuh mereka diperbolehkan,"" demikian dilaporkan kantor berita pemerintah Turki, Anadolu Agency dan dilansir Reuters, Selasa (17/5/2016).Kepolisian Turki pun menyerukan penilaian ulang atas langkah-langkah keamanan untuk peringatan pada 19 Mei, saat bangsa Turki mengenang pendiri negara, Mustafa Kemal Ataturk, dan merayakan apa yang dikenal sebagai Hari Pemuda dan Olahraga. Menurut kepolisian, fasilitas-fasilitas militer dan kepolisian serta gedung-gedung publik dianggap sebagai potensial target.Peringatan kepolisian ini bertepatan dengan meningkatnya aksi polisi terhadap para tersangka ISIS di Turki. yang terbaru, kepolisian Turki di provinsi Elazig telah menggerebek enam alamat dan menahan tujuh tersangka militan ISIS, termasuk seorang komandan senior kelompok itu.Turki telah diguncang serangkaian serangan bom dalam beberapa bulan terakhir. Kelompok ISIS dan juga para militan Kurdi telah mengklaim serangan-serangan bom tersebut.						(ita/ita)",2016-05-17 08:29:00,detik,Internasional,online,,(ita/ita),,1
0c0f3117d678c1c227ab6f38028797c78b532e7f,Ini Penampakan KRL Anjlok di Perlintasan Manggarai-Sudirman,http://news.detik.com/berita/3212908/ini-penampakan-krl-anjlok-di-perlintasan-manggarai-sudirman,"Jakarta - Kereta Rel Listrik (KRL) yang hendak menuju Sudirman mengalami anjlok saat baru tiga menit keluar dari Stasiun Manggarai. Ini penampakan KRL yang keluar jalur tersebut.Gerbong yang anjlok adalah gerbong dua. Berdasarkan foto yang diterima detikcom dari warga, tampak roda KRL tidak lagi berada di rel atau keluar jalur.Kejadian ini membuat para penumpang panik dan berhamburan keluar. Sementara untuk menuju Stasiun Sudirman, penumpang mencari alternatif transportasi lain, termasuk dengan berjalan kaki.KRL itu anjlok di perlintasan Manggarai yang mengarah ke Sudirman, Rabu (18/5/2016) sekitar pukul 06.25 WIB.  Akibatnya perlintasan tersebut tidak bisa dilalui.Informasi itu disampaikan melalui akun Twitter resmi PT KCJ (Kereta Api Commuter Jabodetabek) @CommuterLine, Rabu (18/5/2016). Kereta yang anjlok jurusan Bogor-Jatinegara.""KA 1517-1518 (Bogor-Jatinegara) mengalamai anjlog antara Manggarai arah Sudirman, kereta dr Manggarai ke Sudirman blm bs mlintas,"" tulis @CommuterLine seperti dikutip.						(idh/dha)",2016-05-18 00:23:00,detik,Berita,online,,(idh/dha),,1
0c171008ffcff7ea257500bec31e66259ab2eb84,Hujan Guyur Jakarta dan Sekitarnya Siang hingga Malam,https://metro.tempo.co/read/news/2016/05/18/083771903/hujan-guyur-jakarta-dan-sekitarnya-siang-hingga-malam,"TEMPO.CO, Jakarta - Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) memprediksi cuaca berawan serta hujan dengan intensitas ringan, sedang, dan lebat akan mendera Jakarta dan sekitarnya, Rabu, 18 Mei 2016.   Pagi hari, cuaca berawan akan menyelimuti Jakarta Utara, Jakarta Pusat, Jakarta Selatan, Jakarta Timur, Jakarta Barat, Depok, Tangerang, Bekasi, dan Bogor. Sedangkan Kepulauan Seribu akan diguyur hujan dengan intensitas ringan.   Pada siang hari, cuaca berawan terjadi di Kepulauan Seribu, Jakarta Utara, Jakarta Pusat, dan Jakarta Barat. Hujan dengan intensitas ringan diprediksi turun di Jakarta Selatan, Jakarta Timur, Depok, dan Bogor. Kemudian hujan dengan intensitas sedang terjadi di Tangerang dan Bekasi.  Menjelang malam hari, hujan dengan intensitas sedang merata mengguyur Jakarta Utara, Jakarta Pusat, Jakarta Selatan, Jakarta Timur, Jakarta Barat, Depok, Tangerang, dan Bekasi.  Sementara itu, hujan dengan intensitas ringan akan turun di Kepulauan Seribu, dan hujan dengan intensitas lebat diperkirakan mengguyur Bogor.  GHOIDA RAHMAH",2016-05-18 05:48:00,tempo,metro,online,,,,1
0c25a4e06e6036f69b3cfb8cb1c666a4a67c235f,Mind and Soul: Tak Perlu Bawel Suruh Anak Belajar di Rumah,http://video.liputan6.com/health/mind-and-soul-tak-perlu-bawel-suruh-anak-belajar-di-rumah-2509918,Tak usah juga marah-marah bila anak terlihat malas-malasan dan tidak pernah mengerjakan pekerjaan rumah (PR) yang diberikan guru di sekolah.,2016-05-18 15:45:00,liputan6,Health,online,Muhammad Husni Mubarok,,,2
0c48523fe02501a8d7b00baa152e66eaf1a92098,Sensor CMOS dan CCD pada Kamera Digital,http://aperture.blogdetik.com/?p=7,,0000-00-00 00:00:00,aperture.blogdetik.c,2012-11-05 05:35:50,online,,,,2
0c5137db0f30008cac503e140fcdaec138ac0854,Smartphone Terbaru Lenovo Siap Meluncur sebelum Lebaran,http://m.liputan6.com/tekno/read/2508690/smartphone-terbaru-lenovo-siap-meluncur-sebelum-lebaran,,0000-00-00 00:00:00,m.liputan6.com,2016-05-17 03:09:29,online,,,,2
0c5f1b1ca33c2db8507bd9df9ca48ac7fa881a1c,Putri Charlene Siap Hadapi Kerepotan Besarkan Anak Kembar,https://cantik.tempo.co/read/news/2016/05/17/336771817/putri-charlene-siap-hadapi-kerepotan-besarkan-anak-kembar,"TEMPO.CO, Jakarta - Membesarkan sepasang anak kembar kini menjadi pekerjaan rumah buat Putri Charlene dari Monako. Istri Pangeran Albert itu sudah banyak mendengar mengenai repotnya membesarkan anak kembar tapi tetap bahagia menghadapi tantangan itu.  Si kembar laki-perempuan, Pangeran Jacques dan Putri Gabriella, lahir pada 10 Desember 2015. Menginjak usia batita, makin banyak aktivitas yang dilakukan si kembar, dan kerepotan Charlene sebagai ibu akan bertambah. Membesarkan kedua anaknya, terutama Jacques, yang akan menggantikan ayahnya sebagai penguasa Monako, jelas merupakan tantangan besar.  ""Saya sudah mendengar banyak soal dua anak yang merepotkan dan kini mereka berusia 18 bulan. Saya sudah mempersiapkan diri untuk menghadapinya,"" kata Charlene, mantan perenang nasional Afrika Selatan, seperti dilansir IBT.  Wanita berusia 38 tahun itu kini tengah berada di Los Angeles, Amerika Serikat, untuk meresmikan pembukaan Yayasan Putri Charlene dari Monako, Rabu, 18 Mei 2016. Dan ia mengaku sangat merindukan anak-anaknya yang ditinggal di Monako.  Menurut pemilik nama gadis Charlene Wittstock itu, saat ini ia masih berperan sebagai ibu penuh waktu dan tidak tahu sampai berapa lama status itu bisa bertahan. Ia juga mengakui, meski masih sangat muda, kedua anaknya sudah sadar bahwa mereka adalah keluarga kerajaan.  Charlene juga mengaku Jacques dan Gabriella sekilas mirip segala-galanya tapi tetap saja berbeda. Ia dan Albert secara bergantian menjaga anak-anak mereka yang cantik dan tampan itu. Dalam sebuah wawancara dua bulan lalu, Albert dengan bangga mengaku kedua anaknya tengah belajar bicara.  Penampilan Charlene di Los Angeles, seperti biasa, selalu menarik perhatian dengan gayanya yang stylish dan modis. Rambut pirangnya dipotong pendek. Seperti juga Kate Middleton, istri Pangeran William dari Inggris, baju apa pun yang dipakai di tubuh langsing Charlene selalu terlihat menawan.  PIPIT",2016-05-17 23:00:00,tempo,keluarga,online,,,,2
0c6069350290c7cb22a3fdb72e17671df7545978,Smartfren Sambangi #Generasi4G di Surabaya,http://m.liputan6.com/tekno/read/2508062/smartfren-sambangi-generasi4g-di-surabaya,,0000-00-00 00:00:00,m.liputan6.com,2016-05-16 07:35:00,online,,,,2
0c68d75584b18cd55f83739f2fd1efb65f17740d,RATUSAN DOKTER DI LAMPUNG PAKAI PITA HITAM,http://kejarimetro.blogspot.com/feeds/912248954525578742/comments/default,,0000-00-00 00:00:00,kejarimetro.blogspot,2013-11-29 06:35:00,online,,,,1
0cc8e26f02994221fb4f42e2ebcf87b130ef654d,Ini Alasan Komnas Perempuan Tolak Kebiri untuk Pelaku Kejahatan Seksual,http://matanajwa.metrotvnews.com/play/2016/05/18/530151/ini-alasan-komnas-perempuan-tolak-kebiri-untuk-pelaku-kejahatan-seksual,,0000-00-00 00:00:00,matanajwa.metrotvnew,2016-05-18 15:04:04,online,,,,1
0ce32f7ebb106fc6f64e27438b8027f8937ad85a,"Hanya 184 Wakil Rakyat Hadir di Paripurna DPR, Golkar Diwakili 1 Orang",http://news.detik.com/berita/3212185/hanya-184-wakil-rakyat-hadir-di-paripurna-dpr-golkar-diwakili-1-orang,"Jakarta - DPR hari ini kembali masuk ke masa persidangan setelah reses sekitar 2 minggu. Dalam sidang paripurna pembukaan masa sidang, anggota Fraksi Golkar yang hadir hanya satu orang.Paripurna itu dimulai sekitar pukul 10.30 WIB di ruang sidang paripurna gedung DPR, Senayan, Jakarta, Selasa (17/5/2016). Rapat dipimpin oleh Wakil Ketua DPR Agus Hermanto, didampingi dua Wakil Ketua DPR Fahri Hamzah dan Fadli Zon.Ketua DPR Ade Komarudin belum tampak di ruang paripurna karena sampai pagi tadi masih mengikuti  Munaslub Partai Golkar, yang baru menyelesaikan pemilihan dengan mengesahkan Setya Novanto sebagai ketua umum baru.Begitu juga dalam absensi paripurna ini, hanya ada satu orang anggota Fraksi Golkar yang hadir, dari 91 anggota Golkar di DPR. Satu anggota Golkar yang hadir itu bernama Ahmad Zaky Siradi.Agenda tunggal paripurna kali ini yaitu pidato ketua DPR pada pembukaan masa sidang V DPR. Jika Ade Komarudin tak hadir, maka biasanya diwakili oleh pimpinan DPR lain atau tidak dibacakan karena sudah ada naskah yang dibagikan.Berikut daftar kehadiran anggota DPR dalam sidang paripurna hingga pukul 10.35 WIB:PDIP: Hadir 42 orang dari 109 anggotaGolkar: Hadir 1 orang dari 91 anggota.Gerindra: Hadir 30 orang dari 73 orangDemokrat: Hadir 25 dari 61 anggotaPAN: Hadir 10 dari 48 anggotaPKB: Hadir 15 dari 47 anggotaPKS: Hadir 22 dari 40 aanggotaPPP: Hadir 15 dari 39 anggota NasDem: Hadir 18 dari 36 anggotaHanura: Hadir 6 dari 16 anggotaTotal hadir 184 dari total 560 anggota.Dalam absensi diberi catatan ada dua anggota belum dilantik yaitu dari Fraksi PDIP dan Demokrat.						(bal/tor)",2016-05-17 04:08:00,detik,Berita,online,,(bal/tor),,1
0cf0c97159c8dcfa8993e25b846b1050a9d045d3,Membangun Bisnis dari Hobi Menulis,http://log.viva.co.id/news/read/773323-membangun-bisnis-dari-hobi-menulis,"VIVA.co.id – Saya memulai karier menulis sejak kelas 1 SMA. Tulisan saya dimuat di salah satu majalah remaja tahun 1996 dengan honor sebesar Rp150 ribu. Namun, sebelumnya saya memang memantapkan hati menjadi penulis sejak kelas 4 SD, karena hobi saya membaca dan saya ingin sekali menuliskan sesuatu, serta tulisan saya dibaca oleh banyak orang.Bahkan, saya jatuh cinta pada seorang sastrawan yang puisinya sering tampil di media sejak remaja, saya kemudian bertemu dengannya dalam satu perhelatan di dunia menulis. Pada masa sekarang, semua orang amat dimudahkan untuk mencapai apapun, karena internet menyajikan banyak informasi, interaksi, hingga kolaborasi tanpa batas.Pada zaman saya, kemudahan seperti ini tidak ada. Saya melakukan proses belajar menjadi penulis secara otodidak. Tidak jarang saya mengetuk pintu media satu per satu bermodalkan mesin ketik, perangko, kertas, dan amplop.Baca selengkapnya...",2016-05-17 12:25:00,vivanews,VLOG,online,Sumiyati,,,2
0d01cce38e4aac63794372447b866438a8ff392e,Sahabat Cerita soal Sisi Lain Deddy Dores,http://life.viva.co.id/showbiz/read/773754-sahabat-cerita-soal-sisi-lain-deddy-dores,"VIVA.co.id – Kabar meninggalnya Deddy Dores mengejutkan sahabat-sahabatnya. Salah satunya adalah Nanan Novan. Nanan yang ditemui di rumah duka di kawasan Bintaro, Tangerang, Rabu, 18 Mei 2016, mengaku banyak melewati masa-masa suka dan duka bersama Deddy.Ia mengaku sudah mengenal musisi berkacamata itu sejak lama. Mereka main band dari tahun 78-an. Menurut Nanan, Deddy memiliki kepribadian yang unik.""Dia itu orangnya enggak bisa menetap di satu tempat. Orangnya juga susah ditebak, baik tapi susah ditebak, dan enggak banyak ngomong,"" ujar Nanan. Meski demikian, di mata Nanan, Deddy adalah musisi yang hebat. Dari tangannya terlahir karya-karya hebat dan dikenal hingga saat ini. ""Dia orang yang pintar dan pekerja keras,"" ungkapnya. Selain itu, Deddy adalah seorang musisi yang selalu optimis. Ia selalu yakin dan berpikir positif dalam menjalani hidupnya. ""Misalnya sekarang jatuh, enggak kemungkinan besok dia bisa bangkit lagi,"" ujarnya. ""Dia kalau ada saya tertawa terus,"" ungkap Nanan mengenang sahabatnya itu.Deddy Dores menghembuskan napas terakhir di usia 65 tahun. Deddy meninggal karena serangan jantung dan langsung dilarikan ke rumah sakit. Ia dibawa ke rumah sakit di Bintaro dan meninggal sekitar pukul 23.45 WIB. Sejumlah musisi juga mengungkapkan rasa belasungkawa atas kepergian Deddy Dores melalui media sosial. ""Selamat jalan, Kang Deddy Dores,"" tulis Addie MS dalam akun Twitter pribadinya. Rasa duka juga diungkapkan musisi senior Dian Pramana Poetra. Dalam akun Twitter miliknya,Dian juga menyatakan belasungkawa atas meninggalnya Deddy Dores. ""Telah Meninggal Dunia Sang Maestro Pencipta Lagu2 Slow Rock ""Deddy Dores"" pada jam 23.45 WIB Mlm. Di RS Internasional Bintaro,"" ungkapnya.Baca juga:Deddy Dores Tutup UsiaMusisi Berduka Atas Meninggalnya Deddy Dores",2016-05-18 11:13:00,vivanews,VIVALIFE,online,"Finalia Kodrati,Putri Firdaus",,,2
0d225330d8ab95a598d8d27a47acf9d2fbdc12a5,NEWS FLASH: Saipul Jamil Kembali Disidang Kasus Pencabulan,http://video.liputan6.com/news/news-flash-saipul-jamil-kembali-disidang-kasus-pencabulan-2509779,Pengadilan Negeri (PN) Jakarta Utara kembali menggelar sidang kasus dugaan pencabulan terhadap remaja DS yang menjerat pedangdut Saipul Jamil.,2016-05-18 12:12:00,liputan6,News,online,Aribowo Suprayogi,,,1
0d39b3bc0ed32995fa0f6e967699da81943423d4,Bek Timnas Belanda Van der Wiel Pastikan Hengkang dari PSG,https://bola.tempo.co/read/news/2016/05/18/099772135/bek-timnas-belanda-van-der-wiel-pastikan-hengkang-dari-psg,"TEMPO.CO, Paris - Full-back Belanda Gregory van der Wiel akan angkat kaki dari Paris Saint-Germain pada akhir musim ini, menurut pernyataan juara Ligue 1 Prancis tersebut, Selasa 17 Mei 2016. AFP melaporkan, pemain tim nasional Belanda tersebut bergabung dengan PSG dari Ajax pada 2012, dan sukses menyabet delapan gelar juara termasuk empat gelar Ligue 1 bersama PSG. Namun, pemain berusia 28 tahun tersebut kian jarang diturunkan sejak PSG lebih mengandalkan pemain asal Pantai Gading Serge Aurier.  Van der Wiel telah 132 kali membela PSG dan mengoleksi lima gol. Ia masih berpeluang untuk diturunkan di satu laga terakhir di final Piala Prancis melawan Marseille di Stade de France pada 21 Mei 2016. Menurut kabar, klub-klub Serie A Italia Juventus, AC Milan dan Inter Milan tertarik untuk menggaet bek Belanda tersebut.ANTARA",2016-05-18 19:23:00,tempo,bola,online,,,,2
0d3b4d22da976bbb96bf9e3cd4113290d7a630ea,Perusahaan Ini Bantah Lakukan Praktik Kartel Ayam,http://bisnis.liputan6.com/read/2509996/perusahaan-ini-bantah-lakukan-praktik-kartel-ayam,"Liputan6.com, Jakarta - Komisi Pengawas Persaingan Usaha (KPPU) mendakwa 12 perusahaan pembibitan unggas yang diduga melakukan praktik kartel terkait kesepakatan apkir (pemotongan) dini induk ayam (parent stock). Praktik ini dinilai melanggar Pasal 11 Undang-Undang Nomor 5 Tahun 1999 tentang Praktek Monopoli dan Persaingan Usaha. PT Japfa Comfeed Indonesia, salah satu 12 perusahaan yang didakwa, melalui kuasa hukumnya, Eri Hertiawan mengatakan, tindakan apkir dini induk ayam sebenarnya bukan merupakan kesepakatan antara perusahaan di sektor perunggasan untuk mencari keuntungan. ""Kebijakan ini merupakan kebijakan stabilisasi pasokan yang bertujuan untuk melindungi pendapatan peternak rakyat yang mayoritas adalah petani dan pelaku usaha pangan mikro dan kecil,"" kata dia di Jakarta, Rabu (18/5/2016).Baca JugaMenurut Eri, tindakan apkir ini dilakukan sebagai bentuk kepatuhan perusahaan untuk menjalankan instruksi pemerintah yang tertuang dalam Surat Edaran Direktur Jenderal Peternakan dan Kesehatan Hewan (PKH) Kementerian Pertanian bernomor 15043/FK.010/F/10/2015 perihal Penyesuaian Populasi Parent Stock (induk ayam) yang ditandatangani pada 15 Oktober 2015. ""Oleh karena itu, kebijakan atau instruksi apkir dini ini sudah sangat jelas memiliki dasar hukum yang kuat,"" kata dia. Pada akhir 2015, Direktorat Jenderal Peternakan dan Kesehatan Hewan Kementerian Pertanian telah mengeluarkan kebijakan berupa instruksi pengapkiran 6 juta ekor indukan ayam di seluruh Indonesia. Tindakan ini dilakukan sebagai respon anjloknya harga ayam hidup di tingkat peternak lantaran berlebihnya pasokan.Seperti diketahui, KPPU menduga ada kartel atau pengaturan persediaan ayam di pasaran oleh 12 perusahaan peternakan. Perusahaan ini diduga sengaja memusnahkan (apkir) indukan ayam. Hal ini bertujuan membuat pasokan ayam anakan (day-old-chicken/DOC) berkurang sehingga harganya naik.KPPU menilai langkah ini melanggar Pasal 11 Undang-Undang Nomor 5 Tahun 1999 tentang Praktek Monopoli dan Persaingan Usaha.Adapun 12 perusahaan tersebut adalah PT Charoen Pokphand Indonesia Tbk, PT Japfa Comfeed Indonesia, PT Malindo, PT CJ-PIA, dan PT Taat Indah Bersinar. Selain itu, ada PT Cibadak Indah Sari Farm, PT Hybro Indonesia, PT Expravet Nasuba, PT Wonokoyo Jaya, CV Missouri, PT Reza Perkasa, dan PT Satwa Borneo Jaya.(Dny/Nrm)",2016-05-18 17:11:00,liputan6,Ekonomi,online,Septian Deny,,,1
0d57a7032e3a7e7975ea74af545cfb887db222d2,Ketika Menkumham Sebut Menteri Yuddy Handsome,http://news.liputan6.com/read/2509007/ketika-menkumham-sebut-menteri-yuddy-handsome,"Liputan6.com, Jakarta - Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi (Menpan-RB) Yuddy Chrisnandi mendengar keluhan sejumlah Kepala Kantor Wilayah (Kakanwil) Kementerian Hukum dan HAM (Kemenkumham).Mayoritas mengeluhkan soal penambahan pegawai.""Permintaan klasik pak. Penambahan pegawai di Lapas kemudian di Imigrasi. Semua pegawai minim pengawas,"" ujar Kakanwil Bandung Susi Susilawati kepada Menteri Yuddy, di kantor Kemenkumham, Jakarta, Selasa (17/5/2016).Mendengar curhatan itu, Yuddy mengatakan, pemerintah akan mempertimbangkan penambahan pegawai, lantaran masih masuk dalam masa moratorium hingga 2017.""Dari Menkumham memang terlihat ada kebutuhan pegawai. Ini sedang dalam proses. Ini juga masih dalam proses moratorium, tapi akan tetap kita tindak lanjuti,"" ucap Yuddy.Baca JugaSeharusnya, Yuddy mendengarkan keluh kesah Kakanwil bersama Menkumham Yasonna H Laoly di control room lantai 19 Kemenkumham. Namun, Yasonna sedang melakukan kunjungan kerja ke Manado, Sulawesi Utara.Namun, saat Kakanwil Surabaya menyampaikan masukan kepada Menteri Yuddy, Menteri Yasonna menelepon melalui video chat.Yuddy pun langsung berkata kepada Yasonna, ""saya mewakili Pak Yasonna jadi wamenkumham ini lho."" Mendengar ucapan itu, Yasonna menjawab, ""jangan gitu, saya terima kasih sudah hadir. Saya terhormat, di mana Pak Menpan RB langsung memberikan arahan. Saya mohon maaf, saya ada acara di Manado, tapi bapak handsome (tampan) sekali dengan batik,"" ucap Yasonna.Pujian itu pun langsung dibalas oleh Yuddy, ""bapak juga lebih muda di sana. Saya yang harusnya mengucapkan terima kasih, karena bisa melihat kecanggihan. Saya bisa mendengar kondisi di masing-masing Kakanwil.""Sebelum mengakhiri pembicaraan, Menteri Yasonna berpesan. ""Ini semua (kakanwil), harus benar-benar mendengar arahan Pak Menteri (Yuddy),"" tutup Menteri Yasonna.",2016-05-17 15:11:00,liputan6,Peristiwa,online,Putu Merta Surya Putra,,,1
0d695f1d742794bee94f28706f62652d6c942871,"Mundur dari Pertarungan, Ade Komarudin Dapat Pujian",http://politik.news.viva.co.id/news/read/773272-mundur-dari-pertarungan-ade-komarudin-dapat-pujian,"VIVA.co.id - Setyo Novanto akhirnya ditetapkan sebagai ketua umum Partai Golkar periode 2016-2019 dalam Musyawarah Nasional Luar Biasa (Munaslub) di Bali. Kemenangan Novanto itu tak lepas dari sikap legowo Ade Komarudin yang enggan bertarung di putaran kedua meski perolehan suaranya lebih dari 30 persen.Salah satu kader Partai Golkar sekaligus Wakil Ketua III DPRD Bantul, Arni Tyas Palupi, mengaku bangga dengan sikap Ade yang bersedia memberikan mandatnya bagi Novanto untuk memimpin Partai Golkar tiga tahun ke depan.""Saya bangga Pak Akom bersikap kenegarawan dan legowo demi kemajuan Partai Golkar ke depannya,"" kata Arni, Selasa, 17 Mei 2016.Arny mengaku sudah menyerahkan sepenuhnya mandat kepada ketua dan sekretaris untuk mendukung salah satu kandidat ketua umum Partai Golkar. Kini, hasilnya sudah diketahui publik.""Prosesnya sudah sangat demokratis dan patut dicontoh partai lainnya,"" ungkapnya.Arny berharap ketua umum yang baru mampu memberi perubahan pada Partai Golkar untuk menuju yang lebih baik.""Kami siap bekerja keras untuk mengembalikan suara Golkar dan memenangkan pesta demokrasi 2019 mendatang,"" ujarnya.Sementara itu, anggota Fraksi Partai Golkar DPRD DIY, Suwardi, mengatakan, Munaslub Partai Golkar telah berjalan demokratis dan perlu diapresiasi. Dia juga menilai Ade sudah legowo dan negarawan. ""Saya berharap Pak Setya Novanto mampu membawa Golkar berjaya kembali di 2019,"" ujarnya.Ade Komarudin memutuskan mundur dari proses pemilihan putaran kedua, dan memilih mendukung Setya Novanto menjadi Ketua Umum Partai Golkar periode 2016-2019. Dengan demikian Setya Novanto ditetapkan sebagai Ketua Umum Partai Golkar periode 2016-2019.Baca selengkapnya di sini.",2016-05-17 11:17:00,vivanews,POLITIK,online,Syahrul AnsyariDaru Waskita (Yogyakarta),,,1
0d8838996535ea95c23946e835ec1ab558f370fa,Kemensos Lipatgandakan Anggaran untuk Keluarga Miskin,http://www.tempo.co/read/news/2016/05/18/174772150/Kemensos-Lipatgandakan-Anggaran-untuk-Keluarga-Miskin,,0000-00-00 00:00:00,tempo.co,2016-05-18 11:47:03,online,,,,1
