"4,09c85df14b54fc9763ac0512e4a73d4800a8245b,""Clinton Kalahkan Sanders di Kentucky"",""http://dunia.news.viva.co.id/news/read/773908-clinton-kalahkan-sanders-di-kentucky"",""VIVA.co.id – Kandidat Presiden dari Partai Demokrat, Hillary Clinton mengalahkan Bernie Sanders dalam pemilihan pendahuluan di Kentucky, Selasa malam waktu setempat. Dengan 99.84% suara yang terkumpul, Clinton memperoleh presentase sebesar 46.75%, menang tipis dari Sanders dengan perolehan suara 46.33%.Beberapa media setempat menunggu keterangan resmi dari Clinton terhadap kemenangan tersebut, namun Clinton mengumumkannya melalui akun twitter. """"Kami baru saja memenangkan Kentucky! Terima kasih kepada semua orang yang membantu. Kami selalu kuat jika bersatu.""""Clinton berusaha untuk merebut kembali tidak hanya momentum di seluruh bangsa, tetapi juga keajaiban keluarga Clinton, yang membuatnya meraih kemenangan besar melebihi Barack Obama pada tahun 2008.Para pemilih di wilayah Oregon juga mengikuti pemilihan pendahuluan pada Selasa. Dengan lebih dari setengah suara dihitung, Sanders memimpin dengan perolehan 52% suara, sedangkan Clinton meraih 47%.Dilansir dari USAtoday, Rabu, 18 Mei 2016, di Kentucky, 55 kursi delegasi diperebutkan. Clinton dan Sanders nantinya akan mendapatkan masing-masing 25. Selain itu, Demokrat juga memiliki lima delegasi super, dua di antaranya telah menjanjikan dukungan mereka untuk Clinton. Dua orang lain belum menentukan siapa yang mereka pilih, dan delegasi kelima belum diumumkan.Persaingan antara Clinton, mantan ibu negara, Menteri Luar Negeri dan Senator, dengan Sanders yang seorang senator dari Vermont adalah yang pertama, yang benar-benar memperebutkan delegasi demokratis di Kentucky, sejak negara tersebut mengambil bagian dalam Super Tuesday 1988.Sanders mendominasi di Timur dan Barat Kentucky terutama di ladang batubara, sementara Clinton memenangkan daerah perkotaan dan wilayah bagian tengah negara. Clinton telah menunjukan performa terbaiknya di tempat dengan populasi Afrika-Amerika yang cukup besar di seluruh negeri.(ren)"",""2016-05-18 15:08:00"",""vivanews"",""DUNIA"",""online"",""Endah Lismartini,Dinia Adrianjara"",,";;;;;;;;;
"4,09cb80554aec39a6ba09b7e676fe394c1e768d69,""Ini Alasan Aneh Seseorang Bisa Jatuh Cinta"",""http://log.viva.co.id/news/read/773237-ini-alasan-aneh-seseorang-bisa-jatuh-cinta"",""VIVA.co.id – Mencintai dan dicintai memang indah rasanya, bukan? Ya, setiap orang pasti pernah merasakan yang namanya jatuh cinta. Ketika rasa itu datang, kita seolah merasa orang paling bahagia di muka bumi ini.Ketika Anda mencintai seseorang, pasti ada beberapa hal yang membuat Anda jatuh cinta kepadanya. Misalnya saja wajahnya, rambutnya, perilakunya, atau mungkin hartanya. Tapi itu sudah umum menjadi penyebab seseorang jatuh cinta.Dalam sebuah artikel yang ditulis oleh seorang psikolog bernama Maggie Zhang seperti dikutip Business Insider, mengungkapkan beberapa alasan aneh seseorang bisa jatuh cinta.Baca selengkapnya..."",""2016-05-17 10:25:00"",""vivanews"",""VLOG"",""online"",""Dian Lestari Ningsih"",,";;;;;;;;;
"2,09d38129d8042dc918ee881f04de986dc7ef3629,""Juventus Larang Bonucci Bela Timnas Italia"",""http://www.viva.co.id/bola/read/773421-juventus-larang-bonucci-bela-timnas-italia"",""VIVA.co.id – Juventus melarang pemain andalannya, Leonardo Bonucci, untuk membela timnas Italia yang dipersiapkan tampil di Piala Eropa 2016. Sebelumnya, bek 29 tahun ini masuk skuat tim besutan Antonio Conte itu untuk menjalani pemusatan latihan di Coverciano.Italia akan melakoni pemusatan latihan 3 hari, terhitung sejak Rabu, 18 Mei 2016. Tak ada pemain dari AC Milan, Juventus, dan Paris Saint-Germain, yang masih akan tampil di final piala domestik.Namun, Conte tetap memanggil Bonucci. Mantan pemain Bari ini mendapat akumulasi kartu, sehingga tak bisa membela Juventus melawan AC Milan di final Coppa Italia, 21 Mei 2016.Menurut laporan La Gazzetta dello Sport, Juve tetap melarang Bonucci pergi. Bianconeri merasa tak punya kewajiban melepas pemainnya, karena agenda ini di luar kalender resmi FIFA. Juve merasa, Bonucci terlalu penting untuk dilepas jika hanya untuk berlatih bersama Gli Azzurri.Untuk pemusatan latihan nanti, Conte telah memanggil 28 pemain. Tujuh di antaranya merupakan pemain debutan.(Baca juga: Jelang Piala Eropa, Italia Panggil 7 Pemain Debutan)Conte akan mengumumkan skuat sementara untuk Piala Eropa, Senin 23 Mei 2016. Gli Azzurri dijadwalkan untuk melakoni dua partai persahabatan, sebelum tampil di Prancis.Italia akan menghadapi Skotlandia di Ta' Qali National Stadium, Malta, 29 Mei 2016. Setelah itu, mereka akan menjamu Finlandia di Stadion Marc'Antonio Bentegodi, 6 Juni 2016.Italia tergabung di Grup E di Piala Eropa. Mereka akan bersaing dengan Belgia, Republik Irlandia, dan Swedia. (one)"",""2016-05-17 15:03:00"",""vivanews"",""VIVABOLA"",""online"",""Luzman Rifqi Karami"",,";;;;;;;;;
"4,09d3a2e135b53c49f0a34b70f2a59bdc99bdd730,""Industri Rumahan di Bibir Kali Ciliwung Segera Direlokasi"",""http://news.metrotvnews.com/metro/GNGXMZrb-industri-rumahan-di-bibir-kali-ciliwung-segera-direlokasi"",,""0000-00-00 00:00:00"",""news.metrotvnews.com"",""2016-05-18 17:02:45"",""online"",,,";;;;;;;;;
"3,09fe17592a381e36caf5dd0bcb731f6679341f68,""Selamati Presiden Terpilih Rodrigo Duterte, Obama Puji Pemilu Filipina"",""http://news.detik.com/internasional/3213100/selamati-presiden-terpilih-rodrigo-duterte-obama-puji-pemilu-filipina"",""Washington - Presiden Amerika Serikat (AS) Barack Obama menelepon presiden terpilih Filipina, Rodrigo Duterte, untuk mengucapkan selamat. Obama memuji pemilu Filipina sebagai praktik demokrasi yang bersemangat.""""(Obama) Menyoroti nilai-nilai yang mempertahankan aliansi yang berkembang pesat dengan Filipina... termasuk komitmen bersama untuk demokrasi, Hak Asasi Manusia (HAM), penegakan hukum dan pertumbuhan ekonomi inklusif,"""" sebut Gedung Putih soal percakapan Obama dengan Duterte via telepon, seperti dilansir AFP, Rabu (18/5/2016).""""Kedua pemimpin memastikan keinginan mereka untuk melihat hubungan kedua negara terus berlanjut, pada dasar prinsip yang sama,"""" imbuh pernyataan Gedung Putih.Baca juga: Gereja Katolik Kecam Niat Presiden Terpilih Filipina Terapkan Hukuman MatiDuterte (71) memenangi pemilihan presiden Filipina pada 9 Mei lalu. Selama ini, Duterte dituding sejumlah kelompok HAM telah mendalangi tim pembunuh bayaran selama menjabat Wali Kota Davao, nyaris selama dua dekade terakhir.Dalam pernyataannya, Duterte juga berulang kali menyatakan akan menindak tegas setiap pelanggar hukum, termasuk memberlakukan kembali hukuman mati di Filipina dan memerintahkan penembak jitu militer untuk membunuh para pelaku kriminal.Filipina selama ini menjadi salah satu sekutu terdekat AS, di kawasan Asia Tenggara. Namun Duterte mengindikasikan kemungkinan mengambil taktik lain.Baca juga: Presiden Terpilih Filipina Pertegas Akan Perintahkan Tembak Mati PenjahatDuterte mengatakan, terserah kepada otoritas AS untuk memperbaiki hubungan dengannya, setelah Duta Besar AS di Manila mengkritik leluconnya soal pemerkosaan. Beberapa waktu lalu, Duterte menyatakan ingin memperkosa seorang misionaris Australia yang tewas dalam kerusuhan penjara di Filipina tahun 1989 silam.Baru-baru ini, Duterte mengindikasikan terbuka menggelar perundingan langsung dengan China, membahas sengketa perairan Laut China Selatan. Sikap ini dianggap mengabaikan dukungan AS terhadap Filipina dalam isu ini. Duterte akan dilantik menjadi Presiden Filipina pada 30 Juni mendatang, menggantikan Benigno Aquino.Baca juga: Presiden Terpilih Filipina Duterte Ingin Jalin Hubungan Baik dengan China						(nvc/nrl)"",""2016-05-18 04:17:00"",""detik"",""Internasional"",""online"",,""(nvc/nrl)"",";;;;;;;;;
"2,0a292f00491328837d7a264ae651774d0222121f,""Pernyataan Bomber Atletico Bikin MU 'Patah Hati'"",""http://www.viva.co.id/bola/read/773401-pernyataan-bomber-atletico-bikin-mu-patah-hati"",""VIVA.co.id – Manchester United tampaknya harus mengubur impian untuk merekrut bomber subur Atletico Madrid, Antoine Griezmann. Sebab, Griezmann sudah memutuskan untuk memperpanjang masa baktinya di Vicente Calderon.Griezmann kemungkinan besar akan mendapatkan tawaran perpanjangan kontrak selama lima tahun. Selain itu, gaji Griezmann juga akan dinaikkan.Secara otomatis, klausul buy-out Griezmann naik. Diprediksi, Atletico akan meningkatkan klausul buy-out pemain asal Prancis tersebut hingga €100 juta atau setara Rp1,5 triliun.""""Saya merasa nyaman di Atletico. Dan, saya semakin dekat dengan perpanjangan kontrak. Kami berada dalam jalur yang benar,"""" kata Griezmann seperti dilansir Canal+.Di musim ini, Griezmann tampil begitu cemerlang. Dia berhasil mencetak 32 gol untuk Los Rojiblancos di semua ajang.Namun, bomber bernomor punggung tujuh tersebut merasa musimnya tak akan sempurna jika Atletico gagal juara Liga Champions. """"Saya berharap bisa memenangkan Liga Champions. Ini final pertama saya. Menyenangkan sekali jika bisa mengangkat trofi dan bermain bagus,"""" ujar Griezmann."",""2016-05-17 14:38:00"",""vivanews"",""VIVABOLA"",""online"",""Satria Permana"",,";;;;;;;;;
"4,0a334dd509aee53939871c7d0e60b0b2dfb6240c,""5 Tempat Angker Sedunia, Ada 'Penampakan' Horor dan Hantu"",""http://global.liputan6.com/read/2510086/5-tempat-angker-sedunia-ada-penampakan-horor-dan-hantu"",""Liputan6.com, Houston - Banyak tempat di dunia yang diyakini berhantu dan dihuni oleh makhluk-makhluk halus. Tak jarang terdengar laporan terdapat beberapa 'aktivitas' di lokasi tersebut.'Penampakan' yang menghantui di setiap lokasi biasanya tergantung dengan sejarah bangunan atau tempat tersebut, dan bagaimana tempat itu digunakan saat ini.Baca JugaBahkan beberapa lokasi yang dianggap berhantu dibuka untuk umum. Tak hanya itu, pengelola tempat juga mengadakan tur pada acara spesial seperti Halloween.Namun, beberapa tempat dianggap 'berbahaya' dan dapat menimbulkan kutukan bagi orang yang datang ke lokasi tersebut sehingga tak banyak orang yang mengunjunginya.Dikutip dari CBS Houston, Rabu (18/5/2016), berikut 5 tempat paling angker di dunia.1. Penjara Eastern StatePenjara yang terletak di Pennsylvania, Amerika Serikat, tersebut dibuka pada 1829 dan didesain untuk menampung 253 tahanan di sel isolasi. Diyakini tempat yang sempit dan perlakuan kejam membuat para narapidana menjadi gila.'Penampakan' dan aktivitas 'makhluk halus' di penjara itu dikabarkan semakin sering terjadi ketika penjara itu tak dipakai lagi sejak 1971.Menurut beberapa laporan, terdapat makhluk berbentuk bayangan yang menjauh jika didekati, sosok hitam di menara penjaga, 'hantu' terkekeh di sel nomor 12, wajah di sel nomor 4, serta terdengar suara-suara aneh.2. Rumah Monte CristoRumah Monte Cristo yang berlokasi di New South Wales, Australia, dikenal sebagai tempat paling berhantu di Australia. Diyakini terdapat sejumlah kejadian tragis terjadi di bangunan tersebut.Sepanjang sejarah keluarga yang tinggal di bangunan tersebut, mereka menghadapi kematian tragis, termasuk penghuni yang jatuh dari balkon.Menurut laporan paranormal, di Rumah Monte Cristo mereka melihat anak-anak bermain di tangga, sosok berupa bayangan hantu, suara-suara aneh, dan benda-benda yang bergerak dengan sendirinya.3. Penginapan Kuno RamPenginapan Kuno Ram saat ini merupakan kediaman milik John Humphries dan diyakini menjadi tempat terangker di Inggris. Lokasi bangunan tersebut, yakni Gloucestershire, dibangun pada tahun 1145.Diyakini dulunya lokasi tersebut menjadi tempat untuk pengorbanan anak-anak, penyembahan iblis, serta dahulunya merupakan tempat pemakaman pagan kuno. Dari sejarah tempat tersebut, diduga menjadi penyebab angkernya bangunan itu.Beberapa 'aktivitas' pun dilaporkan di penginapan itu, seperti tangan yang dicengkeram, suara-suara aneh, ditarik dari tempat tidur, hilangnya barang-barang, serta 'penampakan' makhluk halus. Pemiliknya sendiri dilaporkan pernah diserang secara hebat beberapa kali.4. Kastil Good HopeKastil Good Hope dibangun pada Abad ke-17 dan menjadi bangunan tertua di Afrika Selatan. Dulunya bangunan yang berlokasi di Cape Town tersebut merupakan benteng, namun saat ini dialihfungsikan menjadi tempat wisata.Pada 1915, seorang paranormal mengklaim telah melihat penampakan pria tinggi di salah satu benteng. Tak ada laporan tentang penampakan pria itu hingga 1947, sampai beberapa orang melihatnya lagi.Paranormal lain melapor pernah melihat tentara menjelajahi tempat itu, kemunculan Lady Grey (yang berhenti menampakkan wujudnya setelah sebuah jasad ditemukan), serta penampakan anjing hitam yang menghilang setelah menerkam pengunjung.5. Pulau PovegliaPoveglia merupakan pulau kecil yang berlokasi di Laguna Venesia di antara Venesia dan Lido. Pulau tersebut benar-benar sudah ditinggalkan pada abad ke- 14 oleh para penduduknya,Pulau Poveglia digunakan kembali sebagai tempat karantina pada tahun 1630 setelah adanya Wabah Hitam atau Black Death. Walaupun terdapat pernyataan yang membantah hal tersebut, pada tahun 1800-an pulau itu berubah menjadi rumah sakit jiwa.Penduduk lokal menolak untuk menginjakkan kakinya di sana karena takut akan mendapat kutukan. Para nelayan pun tak berani menangkap ikan di dekat pulau tersebut karena takut jika secara tak sengaja membawa jasad.Terdapat beberapa laporan yang mengklaim telah melihat hantu pasien dan korban pada masa karantina. Selain itu ada yang mengaku mendengar suara-suara, teriakan, bayangan hitam, dan kerasukan."",""2016-05-18 19:20:00"",""liputan6"",""Global"",""online"",""Citra Dewi"",,";;;;;;;;;
"4,0a4e2dc428f6f6f74056c6a3af06283703c423ee,""Bridgestone Luncurkan Ban Baru Techno untuk Berkendara Prima"",""http://www.tempo.co/read/news/2016/05/10/295769870/Bridgestone-Luncurkan-Ban-Baru-Techno-untuk-Berkendara-Prima"",,""0000-00-00 00:00:00"",""tempo.co"",""2016-05-10 15:00:36"",""online"",,,";;;;;;;;;
"3,0a4fd75383e4ea2387ec527aa5c18ec2b57c2a67,""Pejabat Turki Tantang Rusia Buktikan Negaranya Dukung ISIS"",""http://news.okezone.com/read/2016/05/18/18/1391861/pejabat-turki-tantang-rusia-buktikan-negaranya-dukung-isis"",""ANKARA – Seorang diplomat tinggi Turki bernama Mevlut Cavusoglu menantang pihak Rusia. Cavusoglu siap mengundurkan diri dari jabatannya jika Rusia dapat membuktikan Turki mendukung kelompok militan radikal ISIS.Komentar tersebut terkait dengan pernyataan dari Menteri Luar Negeri (Menlu) Rusia, Sergei Lavrov bahwa Pemerintah Turki mendukung  kelompok militan radikal ISIS. Tuduhan tersebut disampaikan Lavrov saat melakukan pertemuan internasional  (ISSG) di Wina.Lavrov menyatakan bahwa ada sejumlah bukti yang menunjukkan bahwa Pemerintah Turki mendukung ISIS di antaranya adalah Turki membuat sebuah jaringan besar di 56 mil dari daerah perbatasan untuk mendukung para anggota ISIS yang beroperasi di Suriah.Terkait tuduhan tersebut, diplomat Turki, Cavusoglu mengatakan kepada Lavrov “Kamu adalah diplomat yang kritis, dan salah satu diplomat paling berpengalaman di antara kita. Kendati demikian, Anda tidak seharusnya melakukan tuduhan tanpa bukti"""".Melanjutkan komentar tersebut, Cavusoglu menegaskan, Rusia dapat membuktikan bahwa Turki memang benar-benar mendukung ISIS, maka ia seiap berhenti dari jabatannya.""""Saya siap mundur jika Anda memiliki bukti bahwa Turki membantu kelompok militan radikal ISIS. Tapi, jika Anda tidak dapat membuktikan klaim tersebut, saya mengundang Anda untuk Antalya [kampung Cavusoglu ini] sebagai tamu selama sisa hidupmu,"""" sebagaimana dikutip dari Sputnik, Rabu (18/5/2016).Selama ini, Ankara dituduh oleh Moskow dan Damaskus mendukung kelompok teroris ISIS.Pada Desember 2015, Rusia sempat mengajukan bukti penyelundupan minyak oleh kelompok di daerah perbatasan dengan Turki.  Bahkan, AS juga menyalahkan Turki karena gagal mengamankan daerah perbatasan, yang dikendalikan kelompok ISIS."",""2016-05-18 13:02:00"",""okezone"",""international"",""online"",""Ahmad Taufik"",,";;;;;;;;;
"4,0a640c4e02c0374496c91a0f9e90ce6ec36b23a1,""Wisata Kuno yang Sangat Lekat di Hati"",""http://log.viva.co.id/news/read/773198-wisata-kuno-yang-sangat-lekat-di-hati"",""VIVA.co.id – Beberapa waktu lalu, saya dan suami secara spontan memutuskan untuk berlibur sejenak untuk menyegarkan pikiran dan jiwa.Sebenarnya, saya sebagai ibu-ibu yang lebih banyak di rumah dan mengurus anak lebih sering membutuhkan piknik atau liburan. Kebetulan juga, waktu itu suami sama-sama sedang merasa jenuh, jadi langsung saja kami memutuskan untuk pergi berlibur.Tak perlu jauh-jauh, cukup pergi ke Puncak yang hanya menghabiskan waktu sejam perjalanan dari Jakarta. Saya dan keluarga hanya ingin sekadar melihat pemandangan yang hijau-hijau dan udara yang segar, berbanding jauh dari padatnya ibu kota, Jakarta. Baca selengkapnya..."",""2016-05-17 08:57:00"",""vivanews"",""VLOG"",""online"",""Dian Lestari Ningsih"",,";;;;;;;;;
"4,0a82f112639c9233d5b6d3b6b24e098bb6e68786,""Aplikasi Pelacak Motor 'T-Bike' Mulai Dijual ke 72 Outlet"",""http://m.liputan6.com/tekno/read/2510168/aplikasi-pelacak-motor-t-bike-mulai-dijual-ke-72-outlet"",,""0000-00-00 00:00:00"",""m.liputan6.com"",""2016-05-18 12:19:46"",""online"",,,";;;;;;;;;
"4,0a92db17de2ec3954ae1e2d290e3af09236bcef3,""Hasil Investasi Reksa Dana Saham (17/5)"",""https://bisnis.tempo.co/read/news/2016/05/17/212771827/hasil-investasi-reksa-dana-saham-17-5"",,""2016-05-17 23:01:00"",""tempo"",""bisnis"",""online"",,,";;;;;;;;;
"1,0a9b23511f083276c163aa1d6389d88b6c2feaef,""Pasca-KRL Anjlok, Rel Jurusan Bogor-Tanah Abang Diperbaiki"",""http://photo.liputan6.com/news/pasca-krl-anjlok-rel-jurusan-bogor-tanah-abang-diperbaiki-2509662"",""Petugas mengganti bantalan rel yang rusak pasca (KRL) Commuter Line Bogor-Tanah Abang yang anjlok di jalur Manggarai arah Sudirman, Jakarta, Rabu (18/5). KRL ka 1517 anjlok pada pukul 06.18 di km 5+4. (Liputan6.com/Faizal Fanani)Petugas memperbaiki rel pasca (KRL) Commuter Line Bogor-Tanah Abang yang anjlok di jalur Manggarai arah Sudirman, Jakarta, Rabu (18/5). Akibatnya kejadian tersebut terjadi gangguan perjalanan di lintas Manggarai-Tanah Abang. (Liputan6.com/Faizal Fanani)Petugas memperbaiki rel pasca (KRL) Commuter Line Bogor-Tanah Abang yang anjlok di jalur Manggarai arah Sudirman, Jakarta, Rabu (18/5). KRL ka 1517 anjlok pada pukul 06.18 di km 5+4. (Liputan6.com/Faizal Fanani)Petugas menandai rel yang rusak pasca (KRL) Commuter Line Bogor-Tanah Abang  anjlok di jalur Manggarai arah Sudirman, Jakarta, (18/5). Akibatnya kejadian tersebut terjadi gangguan perjalanan di lintas Manggarai-Tanah Abang. (Liputan6.com/Faizal Fanani)Petugas mengukur kerusakan rel pasca (KRL) Commuter Line Bogor-Tanah Abang yang anjlok di jalur Manggarai arah Sudirman, Jakarta, Rabu (18/5). KRL ka 1517 anjlok pada pukul 06.18 di km 5+4. (Liputan6.com/Faizal Fanani)Petugas memperbaiki rel pasca (KRL) Commuter Line Bogor-Tanah Abang yang anjlok di jalur Manggarai arah Sudirman, Jakarta, Rabu (18/5). Akibatnya kejadian tersebut terjadi gangguan perjalanan di lintas Manggarai-Tanah Abang. (Liputan6.com/Faizal Fanani)Petugas mengukur rel pasca (KRL) Commuter Line Bogor-Tanah Abang yang anjlok diantara km 5+4di jalur Manggarai arah Sudirman, Jakarta, Rabu (18/5). KRL ka 1517 anjlok pada pukul 06.18 di km 5+4. (Liputan6.com/Faizal Fanani)"",""2016-05-18 11:50:00"",""liputan6"",""News"",""online"",""Faizal Fanani"",,";;;;;;;;;
"3,0a9b7e90f96aaccd74cb2a7eaf960343fd39b2a2,""Ini Jam Kerja PNS, TNI, dan Polri Saat Ramadan"",""http://news.detik.com/berita/3213059/ini-jam-kerja-pns-tni-dan-polri-saat-ramadan"",""Jakarta - Bulan Ramadan segera tiba. Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi (PANRB) Yuddy Chrisnandi telah menetapkan jam kerja bagi Aparatur Sipil Negara (ASN), prajurit TNI, dan anggota Polri, selama bulan Ramadan 1437 H.Penetapan itu tertuang dalam Surat Edaran (SE) Menteri PANRB Nomor 03/2016 tentang Penetapan Kerja ASN, TNI dan Polri tertanggal 17 Mei 2016, seperti dikutip dari Situs Kementerian PANRB, Rabu (18/5/2016). Tujuan SE itu untuk menjaga dan menciptakan efisiensi dan produktivitas waktu yang digunakan selama bulan Ramadan. Dalam hal ini, para pegawai ASN, TNI, dan Polri diharapkan dapat memanfaatkan dan membagi waktu dengan sebaik-baiknya. Waktu kerja di kantor tetap optimal, di pihak lain ada waktu bersama keluarga ketika menjelang berbuka puasa.Berikut jam kerja ASN, TNI, dan Polri selama bulan Ramadan 2016 atau 1437 H:I. Bagi instansi pemerintah yang memberlakukan lima hari kerja:a) Hari Senin sampai dengan Kamis pukul: 08.00 – 15.00.Waktu istirahat pukul: 12.00 – 12.30.b) Hari Jumat pukul: 08.00 – 15.30.Waktu istirahat pukul: 11.30 – 12.30.II. Bagi instansi pemerintah yang memberlakukan enam hari kerja:a) Hari Senin sampai dengan Kamis, dan Sabtu pukul: 08.00 – 14.00.Waktu istirahat pukul: 12.00-12.30.b) Hari Jumat pukul: 08.00 – 14.30.Waktu Istirahat Pukul: 11.30 – 12.30.III. Jumlah jam kerja bagi instasi pemerintah pusat dan daerah yang melaksanakan 5 hari atau 6 hari kerja selama bulan Ramadan yakni 32 jam 30 menit per minggu.Baca juga: Muhammadiyah Tetapkan 1 Ramadan 1437 H Senin 6 Juni 2016						(nwy/nrl)"",""2016-05-18 03:33:00"",""detik"",""Berita"",""online"",,""(nwy/nrl)"",";;;;;;;;;
"1,0aa3ce27b0828b8222557c96adb5f0cd4ec7e729,""Detik-detik Karyawati Diperkosa dan Dibunuh, Siswa SMP Otaknya?"",""https://metro.tempo.co/read/news/2016/05/17/064771537/detik-detik-karyawati-diperkosa-dan-dibunuh-siswa-smp-otaknya"",""TEMPO.CO, Tangerang - Polisi menetapkan tiga tersangka pembunuh Eno Parihah, karyawan pabrik plastik di Kosambi, Kabupaten Tangerang. Tiga tersangka itu adalah RA, 15 tahun, R (20), dan IH (24). RA adalah pelajar sekolah menengah pertama.  """"Ketiganya telah mengakui peran masing-masing dalam rekonstruksi yang dilakukan tadi malam,"""" ujar Kepala Satuan Reserse Kriminal Kepolisian Resor Metro Tangerang Ajun Komisaris Besar Sutarmo kepada Tempo, Senin, 16 Mei 2016.   Ketiga tersangka dianggap berkomplot untuk memperkosa dan menganiaya Eno secara sadis. Untuk memastikan peranan masing-masing tersangka, polisi telah menggelar prarekonstruksi di lokasi kejadian, yaitu mes PT Polita, pada Ahad malam lalu. Berdasarkan prarekonstruksi tersebut, terlihat ada kejanggalan yang masih menyelimuti kematian gadis asal Serang, Banten, tersebut.  RA mengaku sudah sebulan menjadi pacar Eno. Teman-teman Eno menyangsikan keterangan itu lantaran usia RA yang jauh lebih muda daripada korban, apalagi selama ini Eno dikenal dingin terhadap laki-laki. """"Korban dikenal tertutup dan pendiam. Teman kerjanya dan keluarganya tidak tahu korban punya pacar,"""" ucap Kepala Kepolisian Sektor Teluk Naga Ajun Komisaris Supriyanto.  Sebelum dibunuh, kata Sutarmo, ketiga tersangka memperkosa wanita 29 tahun itu secara bergantian. """"Ditemukan banyak sperma di kamar korban,"""" tuturnya.  Korban dibekap dengan bantal hingga lemas. Setelah memperkosa wanita tersebut, tersangka mengambil cangkul dan memasukkan gagangnya ke kemaluan korban, kemudian menendangnya hingga menancap ke dalam. """"Saat itu korban masih hidup,"""" ujar Sutarmo.  Pembunuhan sadis disertai kekerasan ini berawal saat RA, yang merupakan pacar korban, main ke mes karyawan tempat Eno tinggal, Kamis malam, 12 Mei 2016, sekitar pukul 23.30.   Di dalam kamar, keduanya sempat bercumbu. Namun Eno menolak ketika RA mengajaknya berhubungan intim. Karena menolak, lelaki yang baru dikenal Eno satu bulan itu marah dan keluar kamar.   Di luar kamar, RA bertemu dengan R dan IH. """"Dua orang itu langsung mengajak RA masuk kamar korban,"""" ucap Sutarmo.  Begitu ketiganya masuk, pria yang berinisial IH langsung mendekap wajah korban menggunakan bantal dan menyuruh rekannya mencari pisau di dapur.  Karena di dapur tidak ada pisau, RA keluar kamar dengan maksud mencari benda lain, selain pisau. Namun dia hanya menemukan cangkul yang terletak tidak jauh dari kamar korban.  JONIANSYAH HARDJONO"",""2016-05-17 07:27:00"",""tempo"",""metro"",""online"",,,";;;;;;;;;
"4,0aa90011814cf97995fce837628d06694c0c8c5b,""Produk Anak Muda Bandung Bakal Mejeng di Bangkok"",""https://nasional.tempo.co/read/news/2016/05/18/058772125/produk-anak-muda-bandung-bakal-mejeng-di-bangkok"",""TEMPO.CO, Bandung - Wali Kota Bandung Ridwan Kamil mengatakan Pemerintah Kota Bandung dan Bangkok, Thailand, akan menjalin kerja sama ekonomi. Ridwan Kamil memastikan kerja sama tersebut terjalin sebagai hasil lobi-lobi selama perjalanan dinas ke Thailand beberapa waktu lalu.  """"Jadi Thailand ini Kadin-nya datang ke Kota Bandung karena dulu saya datang ke Bangkok. Di Bangkok dulu saya meyakinkan mereka dengan power point tentang peluang untuk berpartner bersama,"""" kata Ridwan Kamil saat ditemui di Hotel La Grande Best Western Hotel, Jalan Merdeka, Kota Bandung, Rabu, 18 Mei 2016.  Dia menambahkan, barang-barang kreatif bikinan anak muda Bandung bakal mejeng di Thailand dalam waktu dekat. Sebaliknya, beberapa barang dari Thailand pun akan masuk dan dijual di Kota Bandung.  """"Saya enggak mau Bandung atau Indonesia hanya jadi pasar. Saya hanya mau bekerja sama kalau Thailand pun membukakan dan membantu pengusaha Bandung,"""" katanya.   Sebagai pintu kerja sama, kedua pemerintah rencananya akan membuat sebuah grup khusus. """"Keputusannya, kami akan membentuk B3C atau Bandung Bangkok Bisnis Club. Di situlah nanti setengahnya anggota orang Thailand dan setengahnya orang Bandung,"""" tuturnya.  Menurut Ridwan Kamil, dalam waktu satu bulan ke depan, grup B3C akan segera dibentuk. """"B3C itu tempat keputusan (produk yang akan dijual) diambil. Jadi bukan lagi oleh wali kota. Banyaknya makanan (snack) dan produk kreatif anak muda seleranya sama dengan Thailand. Kalau produk Thailand yang banyak ke sini itu seperti kosmetik, permen, es krim, dan barang konsumsi,"""" ujarnya.   Dia menambahkan, pada Juli mendatang, Pemerintah Kota Bandung akan membawa rombongan pengusaha Bandung ke Thailand. """"Dalam dua bulan, kami kirim ‘pasukan’ untuk pameran di sana,"""" katanya.  PUTRA PRIMA PERDANA"",""2016-05-18 19:04:00"",""tempo"",""nasional"",""online"",,,";;;;;;;;;
